ACSSF,2018e5,ca,000,0001,0000098,33500,13000
ACSSF,2018e5,ca,000,0001,0000099,7800,2700
ACSSF,2018e5,ca,000,0001,0000100,4400,1300
ACSSF,2018e5,ca,000,0001,0000101,18500,7100
ACSSF,2018e5,ca,000,0001,0000102,1900,600
ACSSF,2018e5,ca,000,0001,0000103,350,200
ACSSF,2018e5,ca,000,0001,0000104,300,150
ACSSF,2018e5,ca,000,0001,0000105,2200,1000
ACSSF,2018e5,ca,000,0001,0000106,900,400
ACSSF,2018e5,ca,000,0001,0000107,7700,3300
ACSSF,2018e5,ca,000,0001,0000108,2100,1700
ACSSF,2018e5,ca,000,0001,0000109,1000,350
ACSSF,2018e5,ca,000,0001,0000110,1800,400
ACSSF,2018e5,ca,000,0001,0000111,450,150
ACSSF,2018e5,ca,000,0001,0000112,1100,350
ACSSF,2018e5,ca,000,0001,0000113,48500,17500
ACSSF,2018e5,ca,000,0001,0000114,550,150
ACSSF,2018e5,ca,000,0001,0000115,1600,500
ACSSF,2018e5,ca,000,0001,0000116,850,300
ACSSF,2018e5,ca,000,0001,0000117,300,100
ACSSF,2018e5,ca,000,0001,0000118,850,200
ACSSF,2018e5,ca,000,0001,0000119,750,200
ACSSF,2018e5,ca,000,0001,0000120,1400,400
ACSSF,2018e5,ca,000,0001,0000121,1700,550
ACSSF,2018e5,ca,000,0001,0000122,350,100
ACSSF,2018e5,ca,000,0001,0000123,2000,650
ACSSF,2018e5,ca,000,0001,0000124,550,150
ACSSF,2018e5,ca,000,0001,0000125,2000,650
ACSSF,2018e5,ca,000,0001,0000126,1800,1400
ACSSF,2018e5,ca,000,0001,0000127,1700,700
ACSSF,2018e5,ca,000,0001,0000128,800,350
ACSSF,2018e5,ca,000,0001,0000129,2100,900
ACSSF,2018e5,ca,000,0001,0000130,3100,1300
ACSSF,2018e5,ca,000,0001,0000131,450,250
ACSSF,2018e5,ca,000,0001,0000132,1900,850
ACSSF,2018e5,ca,000,0001,0000133,800,400
ACSSF,2018e5,ca,000,0001,0000134,2200,1100
ACSSF,2018e5,ca,000,0001,0000135,550,350
ACSSF,2018e5,ca,000,0001,0000136,1300,500
ACSSF,2018e5,ca,000,0001,0000137,1700,550
ACSSF,2018e5,ca,000,0001,0000138,1400,300
ACSSF,2018e5,ca,000,0001,0000139,70,100
ACSSF,2018e5,ca,000,0001,0000140,4400,1500
ACSSF,2018e5,ca,000,0001,0000141,400,150
ACSSF,2018e5,ca,000,0001,0000142,450,150
ACSSF,2018e5,ca,000,0001,0000143,1100,250
ACSSF,2018e5,ca,000,0001,0000144,350,250
ACSSF,2018e5,ca,000,0001,0000145,1500,700
ACSSF,2018e5,ca,000,0001,0000146,150,90
ACSSF,2018e5,ca,000,0001,0000147,650,350
ACSSF,2018e5,ca,000,0001,0000148,300,200
ACSSF,2018e5,ca,000,0001,0000149,3300,950
ACSSF,2018e5,ca,000,0001,0000150,24500,8800
ACSSF,2018e5,ca,000,0001,0000151,350,150
ACSSF,2018e5,ca,000,0001,0000152,4900,950
ACSSF,2018e5,ca,000,0001,0000153,4900,2000
ACSSF,2018e5,ca,000,0001,0000154,2800,850
ACSSF,2018e5,ca,000,0001,0000155,800,500
ACSSF,2018e5,ca,000,0001,0000156,4400,1500
ACSSF,2018e5,ca,000,0001,0000157,1900,500
ACSSF,2018e5,ca,000,0001,0000158,2300,750
ACSSF,2018e5,ca,000,0001,0000159,2700,550
ACSSF,2018e5,ca,000,0001,0000160,2200,900
ACSSF,2018e5,ca,000,0001,0000161,1200,100
ACSSF,2018e5,ca,000,0001,0000162,1100,350
ACSSF,2018e5,ca,000,0001,0000163,4700,1600
ACSSF,2018e5,ca,000,0001,0000164,350,150
ACSSF,2018e5,ca,000,0001,0000165,2600,800
ACSSF,2018e5,ca,000,0001,0000166,2300,150
ACSSF,2018e5,ca,000,0001,0000167,1000,550
ACSSF,2018e5,ca,000,0001,0000168,300,150
ACSSF,2018e5,ca,000,0001,0000169,200,100
ACSSF,2018e5,ca,000,0001,0000170,300,100
ACSSF,2018e5,ca,000,0001,0000171,650,300
ACSSF,2018e5,ca,000,0001,0000172,200,100
ACSSF,2018e5,ca,000,0001,0000173,450,300
ACSSF,2018e5,ca,000,0001,0000174,400,150
ACSSF,2018e5,ca,000,0001,0000175,450,250
ACSSF,2018e5,ca,000,0001,0000176,150,100
ACSSF,2018e5,ca,000,0001,0000177,350,150
ACSSF,2018e5,ca,000,0001,0000178,70,70
ACSSF,2018e5,ca,000,0001,0000179,3700,950
ACSSF,2018e5,ca,000,0001,0000180,200,150
ACSSF,2018e5,ca,000,0001,0000181,4700,1800
ACSSF,2018e5,ca,000,0001,0000182,25500,7200
ACSSF,2018e5,ca,000,0001,0000183,31000,9900
ACSSF,2018e5,ca,000,0001,0000184,80500,25000
ACSSF,2018e5,ca,000,0001,0000185,25000,9200
ACSSF,2018e5,ca,000,0001,0000186,42000,16000
ACSSF,2018e5,ca,000,0001,0000187,194000,77500
ACSSF,2018e5,ca,000,0001,0000188,21500,7100
ACSSF,2018e5,ca,000,0001,0000189,14000,4800
ACSSF,2018e5,ca,000,0001,0000190,7200,3000
ACSSF,2018e5,ca,000,0001,0000191,21000,8600
ACSSF,2018e5,ca,000,0001,0000192,138000,51000
ACSSF,2018e5,ca,000,0001,0000193,5900,3100
ACSSF,2018e5,ca,000,0001,0000194,15500,5200
ACSSF,2018e5,ca,000,0001,0000195,9700,4300
ACSSF,2018e5,ca,000,0001,0000196,40000,11000
ACSSF,2018e5,ca,000,0001,0000197,26500,9300
ACSSF,2018e5,ca,000,0001,0000198,10500,4200
ACSSF,2018e5,ca,000,0001,0000199,25500,8600
ACSSF,2018e5,ca,000,0001,0000200,25500,8200
ACSSF,2018e5,ca,000,0001,0000201,2400,400
ACSSF,2018e5,ca,000,0001,0000202,4700,1500
ACSSF,2018e5,ca,000,0001,0000203,350,150
ACSSF,2018e5,ca,000,0001,0000204,200,60
ACSSF,2018e5,ca,000,0001,0000205,850,450
ACSSF,2018e5,ca,000,0001,0000206,1200,550
ACSSF,2018e5,ca,000,0001,0000207,300,200
ACSSF,2018e5,ca,000,0001,0000208,900,500
ACSSF,2018e5,ca,000,0001,0000209,3900,1600
ACSSF,2018e5,ca,000,0001,0000210,4700,1800
ACSSF,2018e5,ca,000,0001,0000211,4500,1800
ACSSF,2018e5,ca,000,0001,0000212,3800,1700
ACSSF,2018e5,ca,000,0001,0000213,250,150
ACSSF,2018e5,ca,000,0001,0000214,1100,500
ACSSF,2018e5,ca,000,0001,0000215,150,90
ACSSF,2018e5,ca,000,0001,0000216,400,200
ACSSF,2018e5,ca,000,0001,0000217,950,450
ACSSF,2018e5,ca,000,0001,0000218,300,150
ACSSF,2018e5,ca,000,0001,0000219,350,200
ACSSF,2018e5,ca,000,0001,0000220,750,400
ACSSF,2018e5,ca,000,0001,0000221,500,300
ACSSF,2018e5,ca,000,0001,0000222,1100,450
ACSSF,2018e5,ca,000,0001,0000223,1600,650
ACSSF,2018e5,ca,000,0001,0000224,700,300
ACSSF,2018e5,ca,000,0001,0000225,4100,1400
ACSSF,2018e5,ca,000,0001,0000226,500,200
ACSSF,2018e5,ca,000,0001,0000227,300,150
ACSSF,2018e5,ca,000,0001,0000228,550,200
ACSSF,2018e5,ca,000,0001,0000229,1900,600
ACSSF,2018e5,ca,000,0001,0000230,2100,650
ACSSF,2018e5,ca,000,0001,0000231,7300,2400
ACSSF,2018e5,ca,000,0001,0000232,900,300
ACSSF,2018e5,ca,000,0001,0000233,200,100
ACSSF,2018e5,ca,000,0001,0000234,100,70
ACSSF,2018e5,ca,000,0001,0000235,500,250
ACSSF,2018e5,ca,000,0001,0000236,100,70
ACSSF,2018e5,ca,000,0001,0000237,250,150
ACSSF,2018e5,ca,000,0001,0000238,550,600
ACSSF,2018e5,ca,000,0001,0000239,150,100
ACSSF,2018e5,ca,000,0001,0000240,150,90
ACSSF,2018e5,ca,000,0001,0000241,1000,700
ACSSF,2018e5,ca,000,0001,0000242,300,150
ACSSF,2018e5,ca,000,0001,0000243,1100,400
ACSSF,2018e5,ca,000,0001,0000244,2400,250
ACSSF,2018e5,ca,000,0001,0000245,1100,300
ACSSF,2018e5,ca,000,0001,0000246,1000,300
ACSSF,2018e5,ca,000,0001,0000247,1200,350
ACSSF,2018e5,ca,000,0001,0000248,11500,3500
ACSSF,2018e5,ca,000,0001,0000249,650,250
ACSSF,2018e5,ca,000,0001,0000250,9600,4100
ACSSF,2018e5,ca,000,0001,0000251,950,250
ACSSF,2018e5,ca,000,0001,0000252,700,300
ACSSF,2018e5,ca,000,0001,0000253,750,250
ACSSF,2018e5,ca,000,0001,0000254,400,200
ACSSF,2018e5,ca,000,0001,0000255,300,150
ACSSF,2018e5,ca,000,0001,0000256,10500,4200
ACSSF,2018e5,ca,000,0001,0000257,850,450
ACSSF,2018e5,ca,000,0001,0000258,1000,750
ACSSF,2018e5,ca,000,0001,0000259,4800,2200
ACSSF,2018e5,ca,000,0001,0000260,950,450
ACSSF,2018e5,ca,000,0001,0000261,124000,39000
ACSSF,2018e5,ca,000,0001,0000262,18500,7400
ACSSF,2018e5,ca,000,0001,0000263,14500,5400
ACSSF,2018e5,ca,000,0001,0000264,16000,5900
ACSSF,2018e5,ca,000,0001,0000265,28500,11000
ACSSF,2018e5,ca,000,0001,0000266,400,150
ACSSF,2018e5,ca,000,0001,0000267,20000,9000
ACSSF,2018e5,ca,000,0001,0000268,4000,1700
ACSSF,2018e5,ca,000,0001,0000269,1800,1400
ACSSF,2018e5,ca,000,0001,0000270,300,150
ACSSF,2018e5,ca,000,0001,0000271,550,1100
ACSSF,2018e5,ca,000,0001,0000272,5700,2200
ACSSF,2018e5,ca,000,0001,0000273,7000,2700
ACSSF,2018e5,ca,000,0001,0000274,9500,3900
ACSSF,2018e5,ca,000,0001,0000275,450,450
ACSSF,2018e5,ca,000,0001,0000276,,
ACSSF,2018e5,ca,000,0001,0000277,200,250
ACSSF,2018e5,ca,000,0001,0000278,150,100
ACSSF,2018e5,ca,000,0001,0000279,300,200
ACSSF,2018e5,ca,000,0001,0000280,400,250
ACSSF,2018e5,ca,000,0001,0000281,1300,600
ACSSF,2018e5,ca,000,0001,0000282,13500,8700
ACSSF,2018e5,ca,000,0001,0000283,1500,450
ACSSF,2018e5,ca,000,0001,0000284,11000,5000
ACSSF,2018e5,ca,000,0001,0000285,12500,4300
ACSSF,2018e5,ca,000,0001,0000286,3100,1600
ACSSF,2018e5,ca,000,0001,0000287,7400,2400
ACSSF,2018e5,ca,000,0001,0000288,11500,4500
ACSSF,2018e5,ca,000,0001,0000289,800,600
ACSSF,2018e5,ca,000,0001,0000290,11500,3200
ACSSF,2018e5,ca,000,0001,0000291,1600,500
ACSSF,2018e5,ca,000,0001,0000292,19000,6300
ACSSF,2018e5,ca,000,0001,0000293,2500,750
ACSSF,2018e5,ca,000,0001,0000294,7700,6100
ACSSF,2018e5,ca,000,0001,0000295,19000,6100
ACSSF,2018e5,ca,000,0001,0000296,35500,11500
ACSSF,2018e5,ca,000,0001,0000297,7700,2900
ACSSF,2018e5,ca,000,0001,0000298,9400,3000
ACSSF,2018e5,ca,000,0001,0000299,6400,2100
ACSSF,2018e5,ca,000,0001,0000300,2800,1000
ACSSF,2018e5,ca,000,0001,0000301,450,250
ACSSF,2018e5,ca,000,0001,0000302,9800,3800
ACSSF,2018e5,ca,000,0001,0000303,80000,31500
ACSSF,2018e5,ca,000,0001,0000304,400,150
ACSSF,2018e5,ca,000,0001,0000305,4400,1500
ACSSF,2018e5,ca,000,0001,0000306,300,150
ACSSF,2018e5,ca,000,0001,0000307,450,150
ACSSF,2018e5,ca,000,0001,0000308,2300,950
ACSSF,2018e5,ca,000,0001,0000309,2200,2500
ACSSF,2018e5,ca,000,0001,0000310,1300,1300
ACSSF,2018e5,ca,000,0001,0000311,500,300
ACSSF,2018e5,ca,000,0001,0000312,850,1100
ACSSF,2018e5,ca,000,0001,0000313,750,300
ACSSF,2018e5,ca,000,0001,0000314,45500,14500
ACSSF,2018e5,ca,000,0001,0000315,53500,16500
ACSSF,2018e5,ca,000,0001,0000316,300,150
ACSSF,2018e5,ca,000,0001,0000317,4100,2000
ACSSF,2018e5,ca,000,0001,0000318,20500,6900
ACSSF,2018e5,ca,000,0001,0000319,2800,1100
ACSSF,2018e5,ca,000,0001,0000320,1000,400
ACSSF,2018e5,ca,000,0001,0000321,100,100
ACSSF,2018e5,ca,000,0001,0000322,2500,100
ACSSF,2018e5,ca,000,0001,0000323,3600,1400
ACSSF,2018e5,ca,000,0001,0000324,1900,400
ACSSF,2018e5,ca,000,0001,0000325,700,250
ACSSF,2018e5,ca,000,0001,0000326,600,200
ACSSF,2018e5,ca,000,0001,0000327,42000,16000
ACSSF,2018e5,ca,000,0001,0000328,750,400
ACSSF,2018e5,ca,000,0001,0000329,1000,400
ACSSF,2018e5,ca,000,0001,0000330,2600,1000
ACSSF,2018e5,ca,000,0001,0000331,163000,61500
ACSSF,2018e5,ca,000,0001,0000332,2100,800
ACSSF,2018e5,ca,000,0001,0000333,59500,26000
ACSSF,2018e5,ca,000,0001,0000334,650,250
ACSSF,2018e5,ca,000,0001,0000335,450,150
ACSSF,2018e5,ca,000,0001,0000336,1200,450
ACSSF,2018e5,ca,000,0001,0000337,6300,2400
ACSSF,2018e5,ca,000,0001,0000338,7800,2600
ACSSF,2018e5,ca,000,0001,0000339,1300,500
ACSSF,2018e5,ca,000,0001,0000340,25500,8900
ACSSF,2018e5,ca,000,0001,0000341,800,300
ACSSF,2018e5,ca,000,0001,0000342,7900,2400
ACSSF,2018e5,ca,000,0001,0000343,4200,1900
ACSSF,2018e5,ca,000,0001,0000344,2700,1100
ACSSF,2018e5,ca,000,0001,0000345,3100,1600
ACSSF,2018e5,ca,000,0001,0000346,3200,1500
ACSSF,2018e5,ca,000,0001,0000347,5700,1800
ACSSF,2018e5,ca,000,0001,0000348,1600,600
ACSSF,2018e5,ca,000,0001,0000349,32500,12500
ACSSF,2018e5,ca,000,0001,0000350,22500,8200
ACSSF,2018e5,ca,000,0001,0000351,1300,600
ACSSF,2018e5,ca,000,0001,0000352,150,100
ACSSF,2018e5,ca,000,0001,0000353,450,150
ACSSF,2018e5,ca,000,0001,0000354,4600,1600
ACSSF,2018e5,ca,000,0001,0000355,14500,5400
ACSSF,2018e5,ca,000,0001,0000356,9500,3000
ACSSF,2018e5,ca,000,0001,0000357,1800,750
ACSSF,2018e5,ca,000,0001,0000358,200,80
ACSSF,2018e5,ca,000,0001,0000359,450,150
ACSSF,2018e5,ca,000,0001,0000360,350,150
ACSSF,2018e5,ca,000,0001,0000361,136000,47000
ACSSF,2018e5,ca,000,0001,0000362,7900,2700
ACSSF,2018e5,ca,000,0001,0000363,650,300
ACSSF,2018e5,ca,000,0001,0000364,1800,750
ACSSF,2018e5,ca,000,0001,0000365,11500,4400
ACSSF,2018e5,ca,000,0001,0000366,400,150
ACSSF,2018e5,ca,000,0001,0000367,4500,1500
ACSSF,2018e5,ca,000,0001,0000368,650,300
ACSSF,2018e5,ca,000,0001,0000369,1600,850
ACSSF,2018e5,ca,000,0001,0000370,550,250
ACSSF,2018e5,ca,000,0001,0000371,12500,5300
ACSSF,2018e5,ca,000,0001,0000372,300,200
ACSSF,2018e5,ca,000,0001,0000373,650,300
ACSSF,2018e5,ca,000,0001,0000374,250,150
ACSSF,2018e5,ca,000,0001,0000375,40,60
ACSSF,2018e5,ca,000,0001,0000376,350,150
ACSSF,2018e5,ca,000,0001,0000377,400,250
ACSSF,2018e5,ca,000,0001,0000378,550,300
ACSSF,2018e5,ca,000,0001,0000379,250,150
ACSSF,2018e5,ca,000,0001,0000380,500,350
ACSSF,2018e5,ca,000,0001,0000381,200,100
ACSSF,2018e5,ca,000,0001,0000382,200,200
ACSSF,2018e5,ca,000,0001,0000383,1000,550
ACSSF,2018e5,ca,000,0001,0000384,300,200
ACSSF,2018e5,ca,000,0001,0000385,200,100
ACSSF,2018e5,ca,000,0001,0000386,1200,600
ACSSF,2018e5,ca,000,0001,0000387,1300,600
ACSSF,2018e5,ca,000,0001,0000388,1400,500
ACSSF,2018e5,ca,000,0001,0000389,10500,3700
ACSSF,2018e5,ca,000,0001,0000390,500,250
ACSSF,2018e5,ca,000,0001,0000391,8500,2800
ACSSF,2018e5,ca,000,0001,0000392,11500,4400
ACSSF,2018e5,ca,000,0001,0000393,1300,550
ACSSF,2018e5,ca,000,0001,0000394,3400,1500
ACSSF,2018e5,ca,000,0001,0000395,10500,4100
ACSSF,2018e5,ca,000,0001,0000396,2200,1500
ACSSF,2018e5,ca,000,0001,0000397,13500,5500
ACSSF,2018e5,ca,000,0001,0000398,2300,1000
ACSSF,2018e5,ca,000,0001,0000399,2500,1200
ACSSF,2018e5,ca,000,0001,0000400,1300,500
ACSSF,2018e5,ca,000,0001,0000401,21500,7500
ACSSF,2018e5,ca,000,0001,0000402,700,250
ACSSF,2018e5,ca,000,0001,0000403,2200,850
ACSSF,2018e5,ca,000,0001,0000404,1300,400
ACSSF,2018e5,ca,000,0001,0000405,1300,450
ACSSF,2018e5,ca,000,0001,0000406,5400,2000
ACSSF,2018e5,ca,000,0001,0000407,1100,400
ACSSF,2018e5,ca,000,0001,0000408,300,100
ACSSF,2018e5,ca,000,0001,0000409,950,300
ACSSF,2018e5,ca,000,0001,0000410,350,150
ACSSF,2018e5,ca,000,0001,0000411,750,300
ACSSF,2018e5,ca,000,0001,0000412,250,100
ACSSF,2018e5,ca,000,0001,0000413,5400,2000
ACSSF,2018e5,ca,000,0001,0000414,300,100
ACSSF,2018e5,ca,000,0001,0000415,950,400
ACSSF,2018e5,ca,000,0001,0000416,350,200
ACSSF,2018e5,ca,000,0001,0000417,2700,1200
ACSSF,2018e5,ca,000,0001,0000418,600,300
ACSSF,2018e5,ca,000,0001,0000419,150,90
ACSSF,2018e5,ca,000,0001,0000420,150,150
ACSSF,2018e5,ca,000,0001,0000421,300,250
ACSSF,2018e5,ca,000,0001,0000422,650,500
ACSSF,2018e5,ca,000,0001,0000423,3000,900
ACSSF,2018e5,ca,000,0001,0000424,1600,450
ACSSF,2018e5,ca,000,0001,0000425,2200,800
ACSSF,2018e5,ca,000,0001,0000426,450,150
ACSSF,2018e5,ca,000,0001,0000427,1200,400
ACSSF,2018e5,ca,000,0001,0000428,900,300
ACSSF,2018e5,ca,000,0001,0000429,450,150
ACSSF,2018e5,ca,000,0001,0000430,5100,1600
ACSSF,2018e5,ca,000,0001,0000431,750,550
ACSSF,2018e5,ca,000,0001,0000432,650,200
ACSSF,2018e5,ca,000,0001,0000433,550,200
ACSSF,2018e5,ca,000,0001,0000434,900,250
ACSSF,2018e5,ca,000,0001,0000435,5900,1900
ACSSF,2018e5,ca,000,0001,0000436,7900,2800
ACSSF,2018e5,ca,000,0001,0000437,1200,500
ACSSF,2018e5,ca,000,0001,0000438,900,400
ACSSF,2018e5,ca,000,0001,0000439,450,300
ACSSF,2018e5,ca,000,0001,0000440,1600,550
ACSSF,2018e5,ca,000,0001,0000441,1200,650
ACSSF,2018e5,ca,000,0001,0000442,5700,2100
ACSSF,2018e5,ca,000,0001,0000443,1300,450
ACSSF,2018e5,ca,000,0001,0000444,500,150
ACSSF,2018e5,ca,000,0001,0000445,80,70
ACSSF,2018e5,ca,000,0001,0000446,2900,1000
ACSSF,2018e5,ca,000,0001,0000447,2100,900
ACSSF,2018e5,ca,000,0001,0000448,16500,5000
ACSSF,2018e5,ca,000,0001,0000449,2900,950
ACSSF,2018e5,ca,000,0001,0000450,10500,3700
ACSSF,2018e5,ca,000,0001,0000451,12000,4500
ACSSF,2018e5,ca,000,0001,0000452,250,150
ACSSF,2018e5,ca,000,0001,0000453,8200,3500
ACSSF,2018e5,ca,000,0001,0000454,90,40
ACSSF,2018e5,ca,000,0001,0000455,6700,2400
ACSSF,2018e5,ca,000,0001,0000456,3000,1200
ACSSF,2018e5,ca,000,0001,0000457,400,150
ACSSF,2018e5,ca,000,0001,0000458,300,150
ACSSF,2018e5,ca,000,0001,0000459,400,150
ACSSF,2018e5,ca,000,0001,0000460,4200,1500
ACSSF,2018e5,ca,000,0001,0000461,600,200
ACSSF,2018e5,ca,000,0001,0000462,1200,450
ACSSF,2018e5,ca,000,0001,0000463,700,300
ACSSF,2018e5,ca,000,0001,0000464,350,150
ACSSF,2018e5,ca,000,0001,0000465,1500,500
ACSSF,2018e5,ca,000,0001,0000466,400,150
ACSSF,2018e5,ca,000,0001,0000467,300,200
ACSSF,2018e5,ca,000,0001,0000468,,
ACSSF,2018e5,ca,000,0001,0000469,,
ACSSF,2018e5,ca,000,0001,0000470,,
ACSSF,2018e5,ca,000,0001,0000471,,
ACSSF,2018e5,ca,000,0001,0000472,,
ACSSF,2018e5,ca,000,0001,0000473,,
ACSSF,2018e5,ca,000,0001,0000474,,
ACSSF,2018e5,ca,000,0001,0000475,,
ACSSF,2018e5,ca,000,0001,0000476,,
ACSSF,2018e5,ca,000,0001,0000477,,
ACSSF,2018e5,ca,000,0001,0000478,,
ACSSF,2018e5,ca,000,0001,0000479,,
ACSSF,2018e5,ca,000,0001,0000480,,
ACSSF,2018e5,ca,000,0001,0000481,,
ACSSF,2018e5,ca,000,0001,0000482,,
ACSSF,2018e5,ca,000,0001,0000483,,
ACSSF,2018e5,ca,000,0001,0000484,,
ACSSF,2018e5,ca,000,0001,0000485,,
ACSSF,2018e5,ca,000,0001,0000486,,
ACSSF,2018e5,ca,000,0001,0000487,,
ACSSF,2018e5,ca,000,0001,0000488,,
ACSSF,2018e5,ca,000,0001,0000489,,
ACSSF,2018e5,ca,000,0001,0000490,,
ACSSF,2018e5,ca,000,0001,0000491,,
ACSSF,2018e5,ca,000,0001,0000492,,
ACSSF,2018e5,ca,000,0001,0000493,,
ACSSF,2018e5,ca,000,0001,0000494,,
ACSSF,2018e5,ca,000,0001,0000495,,
ACSSF,2018e5,ca,000,0001,0000496,,
ACSSF,2018e5,ca,000,0001,0000497,,
ACSSF,2018e5,ca,000,0001,0000498,,
ACSSF,2018e5,ca,000,0001,0000499,,
ACSSF,2018e5,ca,000,0001,0000500,,
ACSSF,2018e5,ca,000,0001,0000501,,
ACSSF,2018e5,ca,000,0001,0000502,,
